sentence_id,score
93602,0.0
66767,1.0
13794,2.0
136229,0.0
82413,-1.0
69901,0.0
50301,0.0
125655,0.0
93854,0.0
119307,3.0
173973,0.0
41270,0.0
67724,6.0
68944,0.0
142373,0.0
129181,0.0
27161,0.0
173050,0.0
81202,3.0
50078,0.0
27823,0.0
75080,0.0
36257,0.0
41385,0.0
152768,0.0
153911,0.0
162882,0.0
129596,0.0
114856,0.0
127286,0.0
52338,0.0
50906,0.0
26627,0.0
83888,0.0
169091,0.0
58990,0.0
57991,0.0
62217,-3.0
143697,0.0
101932,0.0
78842,0.0
122769,0.0
94851,0.0
90480,0.0
111067,0.0
90710,0.0
151557,0.0
174335,3.0
149242,0.0
41941,3.0
26251,0.0
87227,0.0
88026,0.0
131431,0.0
42655,0.0
77401,0.0
137422,0.0
107021,0.0
108309,0.0
101952,0.0
141216,0.0
88651,0.0
88057,3.0
41448,0.0
85285,0.0
135950,0.0
172148,0.0
48103,0.0
130446,0.0
157108,0.0
80769,0.0
127137,0.0
64331,0.0
138523,0.0
60371,0.0
27261,3.0
67019,0.0
82957,0.0
136425,0.0
16280,0.0
51002,0.0
159409,0.0
65435,0.0
75551,0.0
46167,0.0
168646,6.0
129873,0.0
75397,0.0
161396,0.0
159648,0.0
156186,0.0
120396,0.0
18377,3.0
142976,0.0
89855,0.0
27719,0.0
120019,8.0
110692,0.0
101165,0.0
51972,0.0
87831,0.0
12902,0.0
47073,0.0
30717,0.0
40073,0.0
120002,0.0
85667,0.0
57335,0.0
39008,0.0
10471,0.0
100748,0.0
30552,0.0
170586,0.0
145214,0.0
82303,-7.0
99056,-4.0
54982,-3.0
57566,3.0
117067,0.0
83231,0.0
139360,0.0
143902,0.0
53387,0.0
126913,0.0
72320,0.0
70313,0.0
58160,0.0
105507,0.0
113513,3.0
153920,0.0
97646,0.0
124909,0.0
173827,0.0
136021,0.0
102930,0.0
108015,2.0
89654,0.0
11087,0.0
126535,0.0
156306,0.0
36146,0.0
81394,0.0
122710,0.0
115157,0.0
55884,0.0
150530,1.0
105169,4.0
165087,0.0
67055,0.0
139914,0.0
119526,0.0
58721,2.0
127072,4.0
93975,0.0
24357,3.0
102496,3.0
153165,0.0
89483,0.0
148904,0.0
66804,0.0
102011,3.0
83395,0.0
104851,0.0
166286,0.0
31197,0.0
26621,0.0
42638,0.0
148931,0.0
48421,0.0
29535,3.0
157444,0.0
122573,0.0
77130,0.0
40196,0.0
17201,0.0
36004,0.0
14639,0.0
143501,0.0
62468,0.0
55832,0.0
69778,0.0
25237,0.0
53258,0.0
23500,0.0
136909,0.0
123593,0.0
91623,0.0
103423,3.0
77392,0.0
127753,0.0
73641,2.0
99574,0.0
134081,0.0
115673,0.0
72730,3.0
97600,0.0
74147,0.0
75683,0.0
138914,0.0
135690,0.0
173494,0.0
33074,0.0
166299,0.0
47601,0.0
89788,0.0
141511,0.0
92381,3.0
133870,0.0
28255,0.0
53863,0.0
104810,0.0
46402,0.0
116400,0.0
122521,0.0
169234,0.0
96649,0.0
137083,0.0
67735,0.0
131288,0.0
82625,0.0
97309,0.0
56503,0.0
35976,0.0
42191,0.0
172156,0.0
166734,0.0
133498,0.0
132916,3.0
132734,0.0
45137,0.0
93968,0.0
164491,0.0
13011,0.0
55194,0.0
49826,0.0
39402,0.0
110111,3.0
94985,0.0
91792,0.0
127229,0.0
153131,0.0
25965,0.0
149012,0.0
30453,3.0
140042,0.0
90567,0.0
106601,0.0
138880,0.0
170360,0.0
57816,0.0
151607,0.0
56707,0.0
62216,0.0
154746,0.0
153670,0.0
15938,3.0
87167,3.0
131413,3.0
26666,0.0
10044,0.0
143917,3.0
119150,0.0
96228,0.0
113469,0.0
50960,0.0
23183,1.0
114605,0.0
30829,0.0
81929,0.0
11004,0.0
110572,0.0
121146,0.0
168700,0.0
84176,0.0
139455,0.0
149724,0.0
155959,0.0
83788,0.0
170508,0.0
34071,0.0
154639,0.0
30252,0.0
32580,2.0
87309,3.0
116645,0.0
44637,0.0
138021,0.0
55020,0.0
38992,3.0
149500,0.0
44524,0.0
101250,0.0
100348,0.0
43614,0.0
15202,3.0
24253,1.0
157635,0.0
72962,0.0
134487,0.0
101916,0.0
106861,0.0
97904,0.0
74354,-1.0
156191,0.0
137574,0.0
60206,0.0
144417,0.0
61876,0.0
117361,1.0
129937,0.0
62021,0.0
140446,3.0
45514,0.0
93983,0.0
98651,0.0
147623,0.0
141965,0.0
91576,0.0
113304,0.0
113522,0.0
11397,0.0
16282,0.0
112805,0.0
135721,0.0
70405,0.0
38730,0.0
102055,3.0
148833,3.0
79434,0.0
87991,0.0
61545,0.0
37159,0.0
62848,0.0
101875,0.0
147408,0.0
149162,0.0
94260,0.0
168469,0.0
66033,0.0
77925,0.0
97723,0.0
153875,0.0
63866,0.0
47831,0.0
87954,0.0
21519,0.0
124771,0.0
174587,0.0
151987,0.0
165032,0.0
136338,0.0
83545,0.0
63502,0.0
19695,0.0
79356,0.0
107899,0.0
88765,0.0
31816,0.0
83887,0.0
135494,0.0
125590,0.0
62530,0.0
102267,0.0
55410,0.0
137808,0.0
94256,0.0
147441,0.0
149289,0.0
27918,0.0
43759,0.0
52490,0.0
67616,0.0
76063,0.0
101065,0.0
34605,0.0
125999,0.0
149677,0.0
61933,0.0
106743,0.0
109663,0.0
30400,0.0
33729,0.0
34363,1.0
147031,0.0
173954,0.0
20469,0.0
16462,0.0
91199,0.0
115955,0.0
61583,0.0
89647,0.0
83342,-2.0
49703,0.0
11394,0.0
106263,0.0
52390,-1.0
140088,0.0
116724,0.0
140107,0.0
75956,0.0
102585,2.0
130824,0.0
155244,0.0
170529,0.0
112222,0.0
93729,0.0
152432,0.0
40729,-1.0
55461,0.0
30234,2.0
55820,0.0
9679,0.0
37018,1.0
114683,0.0
60787,0.0
9258,0.0
74386,0.0
14274,0.0
14125,0.0
131166,0.0
71145,0.0
89033,0.0
174042,0.0
159733,0.0
84671,0.0
64649,0.0
167280,1.0
61458,0.0
12805,0.0
26140,0.0
119216,0.0
74076,0.0
82847,0.0
147176,0.0
110873,0.0
64681,0.0
132919,3.0
65534,3.0
120830,0.0
139863,0.0
66406,0.0
42141,0.0
60176,0.0
81482,0.0
100715,0.0
67387,0.0
50439,0.0
112539,0.0
149196,0.0
55612,0.0
165583,3.0
82655,0.0
134474,0.0
36629,0.0
31901,0.0
168826,0.0
82313,0.0
52242,0.0
106676,0.0
17117,0.0
111341,0.0
17709,-1.0
74604,0.0
42717,0.0
17596,1.0
167040,0.0
151367,0.0
100695,0.0
114837,3.0
110531,0.0
99191,-1.0
151843,0.0
135219,0.0
135566,0.0
142810,3.0
146710,0.0
160023,0.0
166484,0.0
68689,0.0
11131,0.0
27589,0.0
132740,0.0
133969,0.0
41402,3.0
114637,2.0
138034,0.0
56385,3.0
71180,-3.0
71570,0.0
143268,0.0
115510,0.0
157586,-2.0
25975,0.0
138799,0.0
142659,3.0
21644,0.0
127927,0.0
99119,0.0
163391,6.0
58256,0.0
54674,0.0
164733,0.0
95670,0.0
168814,0.0
104234,0.0
149005,0.0
54914,0.0
156227,0.0
16422,0.0
70095,0.0
139036,0.0
158716,0.0
111664,0.0
161399,0.0
149811,0.0
102400,3.0
18428,0.0
146965,0.0
146955,0.0
115868,0.0
49168,0.0
125853,0.0
155359,0.0
82257,0.0
74947,0.0
156742,-3.0
42854,0.0
118931,0.0
150423,0.0
131443,0.0
144804,0.0
174057,0.0
89645,0.0
146024,0.0
118722,0.0
68189,0.0
63827,0.0
139398,0.0
144240,0.0
157859,0.0
94171,3.0
64708,0.0
62543,0.0
37760,0.0
122348,0.0
77438,0.0
154458,0.0
21348,0.0
93164,0.0
73963,0.0
18729,0.0
47105,0.0
94432,0.0
71109,0.0
79332,1.0
154118,4.0
112577,0.0
35219,0.0
78379,0.0
53876,0.0
47965,0.0
61077,0.0
149921,0.0
72489,0.0
42667,0.0
22092,0.0
36821,0.0
160243,0.0
116542,0.0
16490,0.0
63278,0.0
25149,0.0
85003,0.0
28190,0.0
91836,0.0
152694,0.0
58603,3.0
174828,0.0
154689,0.0
27874,0.0
50548,0.0
114676,0.0
99824,0.0
150181,0.0
85949,0.0
121852,0.0
93117,0.0
169731,0.0
85917,0.0
102068,0.0
105020,0.0
64893,1.0
88240,0.0
83308,1.0
174747,3.0
55920,0.0
26170,0.0
37725,0.0
72913,0.0
171637,0.0
26542,3.0
40897,0.0
71166,0.0
132458,0.0
154069,0.0
156576,0.0
173672,0.0
140004,0.0
145811,0.0
149643,0.0
73706,0.0
82338,-1.0
55936,2.0
153206,0.0
75024,0.0
157257,0.0
57720,0.0
166233,0.0
40506,0.0
96608,0.0
108804,0.0
137968,0.0
22762,0.0
133330,0.0
55302,0.0
103055,0.0
83876,0.0
110105,0.0
164757,3.0
93913,0.0
16160,0.0
123890,0.0
130355,0.0
82677,0.0
123622,0.0
31896,0.0
141338,3.0
89524,0.0
56144,0.0
126505,0.0
70122,0.0
165552,0.0
137292,0.0
170697,0.0
148799,6.0
122721,1.0
146769,0.0
167286,0.0
148336,0.0
146082,0.0
102840,0.0
143695,0.0
79832,0.0
87573,0.0
34950,0.0
24474,0.0
35246,3.0
123076,0.0
139212,0.0
96614,0.0
102631,0.0
143115,0.0
173148,0.0
69442,0.0
90837,0.0
109037,0.0
49661,0.0
107817,0.0
141175,0.0
48621,3.0
146739,0.0
34776,0.0
105921,0.0
56357,0.0
151488,2.0
115516,0.0
68359,2.0
41440,0.0
77355,0.0
154368,0.0
129496,1.0
163865,0.0
141292,1.0
140939,0.0
63239,0.0
35725,3.0
127319,0.0
128837,0.0
65147,0.0
12027,0.0
161802,3.0
43126,0.0
92538,-3.0
97162,0.0
117798,0.0
88955,0.0
143962,1.0
107483,0.0
80653,0.0
90893,3.0
64870,0.0
62568,0.0
145260,3.0
18223,0.0
89102,0.0
29090,0.0
98923,0.0
92593,4.0
96427,3.0
160640,0.0
87532,-1.0
73481,0.0
126463,3.0
24202,0.0
25305,0.0
142719,0.0
76213,0.0
139984,0.0
99581,0.0
113616,-1.0
51715,1.0
163840,0.0
57964,0.0
20721,0.0
134558,0.0
50656,0.0
74979,0.0
79619,0.0
58279,0.0
136331,0.0
60192,0.0
120917,0.0
40360,0.0
172757,0.0
90638,0.0
94763,0.0
169344,0.0
73084,0.0
42907,0.0
159736,0.0
21130,0.0
142941,0.0
15788,1.0
144627,1.0
61193,-1.0
45938,0.0
154798,-2.0
47489,0.0
19843,0.0
19003,0.0
136650,0.0
147237,3.0
109725,4.0
37885,2.0
128694,-1.0
175038,0.0
134217,3.0
43466,0.0
99252,0.0
113543,0.0
139926,0.0
133700,0.0
100453,0.0
69532,0.0
104021,0.0
150750,0.0
99031,0.0
93863,0.0
37790,0.0
144367,1.0
121173,0.0
48691,0.0
75358,2.0
112474,0.0
11856,0.0
60831,0.0
149412,0.0
129358,0.0
93815,0.0
45455,0.0
145167,0.0
97642,0.0
148064,0.0
108738,0.0
54963,0.0
87211,0.0
99964,0.0
98566,0.0
61720,0.0
100820,0.0
60349,0.0
107504,0.0
37581,0.0
83188,2.0
150675,3.0
71103,1.0
107837,0.0
143225,0.0
27562,0.0
113363,0.0
32237,0.0
37154,0.0
128059,0.0
150171,0.0
158863,0.0
87920,0.0
103635,0.0
163145,0.0
95972,1.0
88564,0.0
160132,0.0
111574,0.0
34349,0.0
11646,0.0
97454,0.0
101936,0.0
64415,0.0
88906,3.0
110378,0.0
122899,0.0
169787,0.0
48485,0.0
24870,0.0
90024,0.0
173689,0.0
165705,0.0
151282,0.0
105353,0.0
30685,0.0
39594,0.0
168092,0.0
53765,0.0
93361,0.0
127004,0.0
101675,0.0
33938,0.0
51206,0.0
95408,0.0
125303,1.0
56427,3.0
89134,0.0
50538,0.0
114988,0.0
98804,0.0
15694,2.0
127352,-1.0
56432,0.0
10470,0.0
33440,0.0
19675,0.0
138308,0.0
12512,0.0
73689,0.0
168177,0.0
138309,0.0
163541,0.0
156857,0.0
72513,0.0
112739,3.0
74527,3.0
99316,0.0
20963,0.0
174945,0.0
41308,0.0
69066,0.0
138831,3.0
45457,0.0
55663,0.0
33430,3.0
132846,0.0
72001,0.0
145934,2.0
20497,0.0
84056,0.0
27888,0.0
102795,-1.0
16813,0.0
67915,0.0
125538,0.0
44824,0.0
119119,0.0
35187,0.0
69700,3.0
39891,0.0
160289,0.0
36827,0.0
23042,0.0
88565,0.0
76891,0.0
121012,0.0
96182,0.0
136497,0.0
13003,0.0
33071,0.0
41959,0.0
104492,0.0
94222,0.0
104097,0.0
85185,0.0
169878,0.0
59922,0.0
130134,0.0
173863,0.0
91993,0.0
113514,0.0
87032,0.0
83936,0.0
117992,2.0
55008,0.0
43933,0.0
89330,0.0
15827,0.0
153614,4.0
129318,0.0
58934,0.0
166617,0.0
154505,0.0
86076,0.0
64151,0.0
70730,0.0
140216,0.0
132297,0.0
46095,0.0
167599,0.0
159449,0.0
145008,3.0
133413,0.0
14981,0.0
162400,0.0
115202,0.0
94045,0.0
130781,0.0
44475,0.0
73016,0.0
167817,0.0
59158,0.0
93000,0.0
79751,0.0
153680,1.0
165320,0.0
122750,-1.0
78091,0.0
110261,2.0
36764,0.0
124377,0.0
140363,0.0
36046,-1.0
95078,0.0
148954,0.0
126075,0.0
141460,0.0
10450,0.0
91386,0.0
14381,0.0
89215,0.0
170919,-1.0
40204,3.0
157647,0.0
72350,0.0
73974,0.0
130354,0.0
129675,0.0
31779,0.0
102845,0.0
146167,0.0
83755,3.0
50839,0.0
120674,0.0
121584,0.0
54039,0.0
172097,0.0
126515,0.0
163173,3.0
87339,0.0
124648,1.0
117570,0.0
173366,0.0
117581,0.0
17661,0.0
35279,0.0
29923,0.0
162695,0.0
90720,0.0
61557,0.0
35783,0.0
152499,0.0
64470,0.0
143415,0.0
168585,0.0
68543,0.0
97654,0.0
30196,0.0
20169,0.0
109905,0.0
89178,0.0
45410,0.0
152666,0.0
93384,0.0
123919,0.0
82894,0.0
134432,0.0
168214,0.0
165650,0.0
150111,0.0
170369,0.0
80827,0.0
40182,0.0
50340,0.0
64060,0.0
116012,0.0
135257,0.0
87685,0.0
49559,0.0
45145,0.0
129312,0.0
147358,0.0
41032,0.0
117645,0.0
102319,0.0
105338,0.0
70484,5.0
114074,0.0
141576,0.0
116806,1.0
92701,0.0
142343,0.0
55830,0.0
144793,0.0
83709,0.0
104780,0.0
113445,0.0
95165,0.0
89144,3.0
59870,0.0
89130,3.0
15971,0.0
19584,0.0
152440,3.0
101481,0.0
168395,0.0
22157,3.0
99966,0.0
162858,0.0
99368,2.0
169474,0.0
142768,0.0
67976,0.0
47902,0.0
118531,0.0
32954,0.0
83918,0.0
125873,0.0
26845,0.0
87687,0.0
47349,0.0
13725,0.0
97297,0.0
68649,0.0
67657,0.0
72257,0.0
131894,3.0
29142,0.0
58064,0.0
141969,0.0
92562,0.0
68595,0.0
130634,0.0
173888,0.0
141064,0.0
60683,0.0
168994,0.0
138219,0.0
112151,2.0
47459,2.0
62731,0.0
73717,3.0
45795,0.0
56784,0.0
161727,0.0
50668,0.0
12611,0.0
86754,0.0
114024,3.0
63853,0.0
13222,2.0
161601,2.0
62316,0.0
165416,0.0
61894,2.0
93420,0.0
75157,0.0
47214,0.0
50571,0.0
96783,0.0
117796,0.0
97725,0.0
174352,0.0
113839,0.0
155390,0.0
164784,1.0
67000,0.0
96947,0.0
124938,0.0
36008,0.0
158599,0.0
29877,3.0
79664,1.0
152798,0.0
38166,0.0
15083,0.0
126805,0.0
109867,0.0
132783,0.0
30535,0.0
42018,0.0
138218,0.0
64510,0.0
151763,0.0
23374,0.0
122023,0.0
130859,1.0
90190,0.0
40815,0.0
35104,0.0
70955,0.0
148997,0.0
101027,0.0
78564,0.0
114508,0.0
122302,0.0
78597,0.0
107336,0.0
20998,0.0
127857,0.0
153027,0.0
87819,0.0
162416,2.0
157240,0.0
57977,0.0
45708,-3.0
167384,2.0
119935,0.0
81351,3.0
134563,3.0
136022,0.0
157480,0.0
147078,0.0
94633,0.0
146447,4.0
108568,2.0
169946,0.0
157917,0.0
95532,3.0
38853,0.0
137057,0.0
43352,0.0
14712,0.0
75670,0.0
27159,0.0
115915,0.0
161197,0.0
40702,3.0
126983,0.0
165846,0.0
161128,0.0
51312,0.0
121020,0.0
29360,0.0
19903,0.0
99585,0.0
89540,0.0
104041,0.0
91371,0.0
118058,0.0
157738,0.0
135753,0.0
148067,0.0
107459,0.0
32710,0.0
160486,0.0
112412,0.0
39862,2.0
136260,0.0
104744,3.0
72636,3.0
14761,0.0
25796,0.0
148453,0.0
123019,0.0
126300,0.0
127040,0.0
127806,0.0
106128,0.0
146543,0.0
43468,0.0
34206,0.0
85849,0.0
38456,0.0
17718,0.0
129436,0.0
43755,0.0
58214,0.0
39895,0.0
65499,0.0
84617,0.0
153094,0.0
124829,0.0
26083,0.0
163103,3.0
24162,3.0
71764,0.0
102896,0.0
94771,0.0
40769,0.0
79192,0.0
100897,0.0
34478,0.0
68256,0.0
124224,0.0
147759,0.0
25963,0.0
146136,0.0
60637,0.0
106651,0.0
149742,0.0
20903,0.0
165562,0.0
9765,0.0
133785,0.0
36434,0.0
46761,0.0
141836,0.0
40820,0.0
74543,0.0
116744,0.0
103291,0.0
23613,0.0
50930,1.0
122333,0.0
24034,0.0
50007,0.0
23804,0.0
142483,0.0
65364,0.0
104717,0.0
33895,-1.0
102422,0.0
71037,3.0
124756,0.0
158280,1.0
92416,0.0
38906,0.0
157772,0.0
30362,0.0
58465,0.0
46018,0.0
161950,3.0
16521,0.0
15294,0.0
73572,0.0
133368,0.0
32011,0.0
146552,0.0
146767,0.0
125027,0.0
101524,0.0
22511,0.0
12445,0.0
111089,0.0
99508,0.0
148327,0.0
136142,0.0
111255,0.0
116774,0.0
160049,0.0
143737,0.0
109825,0.0
133406,0.0
10592,0.0
133898,0.0
77820,0.0
159929,0.0
174394,0.0
46176,0.0
81798,0.0
149915,0.0
147830,0.0
165704,0.0
62781,0.0
27995,0.0
50409,0.0
168447,0.0
70542,0.0
22939,0.0
87109,0.0
41050,0.0
31551,0.0
159463,0.0
59167,0.0
17845,0.0
83039,0.0
115238,0.0
120356,0.0
14570,0.0
95786,0.0
55764,0.0
150185,0.0
9717,0.0
134103,0.0
84501,0.0
94712,0.0
55960,0.0
22838,0.0
154607,0.0
92940,0.0
122435,0.0
171950,0.0
49294,0.0
64277,0.0
142213,0.0
14882,0.0
37283,0.0
172519,0.0
17265,0.0
159265,0.0
107827,0.0
135172,0.0
72846,0.0
36414,0.0
103801,0.0
100718,0.0
87164,0.0
27580,0.0
143547,0.0
145020,0.0
132197,0.0
46186,3.0
140481,0.0
10666,0.0
145501,0.0
11746,0.0
109190,0.0
11328,0.0
134344,0.0
55822,0.0
73770,0.0
78984,0.0
92774,0.0
57369,0.0
54226,0.0
13232,0.0
41080,0.0
77020,0.0
60865,0.0
163374,0.0
55707,0.0
169444,0.0
56449,0.0
172818,0.0
173443,0.0
116390,0.0
31107,0.0
94867,0.0
92076,-1.0
27432,0.0
59857,0.0
107540,3.0
129571,0.0
69346,0.0
157266,0.0
113765,0.0
117605,0.0
126847,0.0
29887,0.0
46119,-3.0
71058,0.0
76559,0.0
34449,0.0
121390,0.0
29667,0.0
63796,0.0
148983,3.0
70335,0.0
51618,0.0
166668,0.0
120820,0.0
25177,0.0
76337,0.0
33150,0.0
138696,0.0
153749,0.0
138869,2.0
96221,3.0
87743,0.0
155740,0.0
86799,0.0
34425,0.0
150938,0.0
48802,0.0
39000,0.0
86502,0.0
139899,1.0
100222,-1.0
83145,0.0
110636,0.0
159605,0.0
37807,0.0
16428,0.0
10778,0.0
151689,0.0
33522,0.0
96993,6.0
163463,0.0
68287,0.0
138328,0.0
146248,0.0
57238,0.0
40543,0.0
54713,5.0
58400,0.0
123782,0.0
17742,-1.0
81492,0.0
123511,-3.0
12470,0.0
21274,0.0
29873,0.0
78983,0.0
94977,0.0
151500,0.0
102544,0.0
63116,0.0
96457,2.0
92520,3.0
92294,0.0
11085,0.0
108919,0.0
15493,0.0
81146,0.0
107647,0.0
52096,0.0
102566,0.0
104700,0.0
105940,0.0
21733,0.0
117995,0.0
158073,0.0
142578,0.0
48553,0.0
20087,0.0
59232,0.0
159075,0.0
158102,0.0
66611,0.0
137205,3.0
92981,0.0
24861,0.0
129131,0.0
122927,0.0
65586,3.0
69652,0.0
24647,0.0
125649,-2.0
152378,0.0
38101,0.0
94578,0.0
82325,0.0
153629,0.0
117166,3.0
159663,0.0
162297,0.0
11483,0.0
17206,0.0
15648,0.0
13914,0.0
104227,0.0
71445,0.0
108480,-2.0
21196,0.0
26019,3.0
146747,0.0
60482,0.0
86743,0.0
156772,0.0
78071,0.0
96213,0.0
72511,0.0
172484,0.0
87915,0.0
123765,-1.0
89802,0.0
54517,0.0
122293,3.0
45805,2.0
65380,0.0
119596,2.0
111964,0.0
39231,0.0
108463,0.0
167386,0.0
129058,0.0
66992,0.0
86509,0.0
121535,0.0
24477,0.0
143848,0.0
141357,0.0
98450,0.0
15632,0.0
140445,0.0
82916,0.0
79732,0.0
147196,0.0
173836,0.0
156012,0.0
156787,0.0
49384,1.0
172817,0.0
106724,0.0
98795,0.0
52976,3.0
142433,0.0
63522,0.0
90779,0.0
63358,0.0
64627,0.0
60061,0.0
114283,0.0
128448,0.0
78427,0.0
76150,-2.0
55467,0.0
64531,0.0
119513,0.0
162661,0.0
81851,0.0
52918,-1.0
154213,0.0
143475,0.0
125615,0.0
58373,0.0
159690,0.0
136610,0.0
53082,0.0
110614,0.0
11824,0.0
99514,0.0
102653,0.0
91583,0.0
131699,0.0
157112,0.0
76066,0.0
150225,0.0
151644,0.0
13909,0.0
96958,0.0
96105,3.0
67917,0.0
88241,0.0
17928,0.0
171907,0.0
23443,0.0
156946,0.0
37815,0.0
56164,0.0
105627,0.0
80760,0.0
20780,0.0
38516,0.0
11752,0.0
146274,3.0
40798,0.0
51845,0.0
102188,0.0
125811,0.0
155064,0.0
11648,0.0
11489,0.0
162144,0.0
109487,0.0
49091,0.0
108780,0.0
96586,0.0
159784,0.0
20443,0.0
98714,0.0
34402,0.0
136741,0.0
63068,3.0
157181,3.0
142050,0.0
77961,0.0
135144,0.0
41872,0.0
57932,0.0
134264,0.0
118562,1.0
32269,0.0
12239,-1.0
155715,0.0
16624,0.0
45140,0.0
45723,0.0
99624,0.0
117692,0.0
130339,0.0
132685,0.0
52491,0.0
36594,0.0
159829,0.0
48542,0.0
67556,3.0
170550,0.0
84894,0.0
106605,0.0
152421,0.0
73878,0.0
57470,0.0
60286,0.0
34142,0.0
145017,3.0
12607,-1.0
122814,0.0
172178,0.0
135681,2.0
97077,0.0
82435,0.0
114818,0.0
151558,0.0
47370,0.0
114321,0.0
112102,0.0
14482,0.0
39223,0.0
79044,0.0
102432,0.0
17743,0.0
126261,0.0
164434,0.0
105970,0.0
172116,0.0
64683,0.0
118463,0.0
144308,0.0
161190,0.0
28166,0.0
36159,0.0
108089,0.0
29097,0.0
170109,0.0
35138,0.0
112916,0.0
14361,0.0
67828,0.0
144852,0.0
69976,0.0
77587,3.0
130637,0.0
168068,0.0
147290,0.0
118469,0.0
143683,0.0
88931,0.0
147468,4.0
36966,6.0
162605,0.0
90582,0.0
141218,0.0
53808,0.0
120404,0.0
87596,0.0
86849,0.0
29433,0.0
46550,0.0
60551,0.0
41066,0.0
132063,0.0
162640,0.0
28430,0.0
149368,0.0
106558,0.0
46950,0.0
109742,0.0
166792,0.0
156291,0.0
164834,0.0
153009,0.0
72181,0.0
148930,0.0
131863,0.0
104162,0.0
48831,0.0
148869,0.0
13202,0.0
119309,3.0
17810,0.0
51276,0.0
71033,0.0
26528,0.0
52903,0.0
155105,0.0
79735,0.0
61880,3.0
151190,0.0
110672,0.0
54285,0.0
68599,0.0
60280,0.0
46670,0.0
157744,0.0
91553,0.0
127758,3.0
75404,0.0
92496,0.0
59726,0.0
120631,0.0
23234,0.0
13921,0.0
42772,0.0
136715,-3.0
146421,0.0
124867,0.0
19037,0.0
24009,0.0
100450,-3.0
118951,-3.0
31406,0.0
98757,0.0
173440,0.0
141043,0.0
52679,0.0
33567,0.0
35453,0.0
173356,0.0
91899,0.0
28073,0.0
79403,0.0
135363,0.0
86105,0.0
126541,0.0
140497,0.0
56187,0.0
160739,0.0
39091,0.0
153855,0.0
61035,0.0
123647,3.0
93824,0.0
18358,0.0
19993,0.0
72200,0.0
59240,0.0
13650,0.0
43004,0.0
157242,0.0
113164,0.0
165177,0.0
36623,0.0
17431,0.0
28066,0.0
91001,0.0
98706,0.0
85009,0.0
133940,0.0
74472,0.0
85950,0.0
15573,-1.0
130735,0.0
63560,3.0
159216,2.0
46363,0.0
63715,0.0
18970,0.0
141330,0.0
27630,0.0
161027,0.0
130294,0.0
33566,0.0
93598,0.0
63639,0.0
90487,0.0
131094,0.0
75564,0.0
128048,0.0
70404,0.0
89218,0.0
77119,0.0
121986,0.0
46357,0.0
96637,0.0
38299,0.0
140612,0.0
58944,0.0
172743,0.0
173037,0.0
85222,0.0
23146,3.0
117559,3.0
136737,3.0
27402,0.0
108499,0.0
38070,0.0
52406,0.0
59858,0.0
158203,0.0
86343,0.0
24746,2.0
173483,1.0
26673,0.0
135186,0.0
10851,0.0
141311,0.0
162541,0.0
155706,0.0
12858,0.0
104382,0.0
162201,0.0
40326,0.0
77201,0.0
28811,3.0
111488,0.0
109128,0.0
135286,0.0
18509,0.0
93367,0.0
135450,0.0
97087,0.0
171286,0.0
72928,0.0
114779,0.0
46032,0.0
130025,0.0
10140,0.0
34391,0.0
115723,0.0
150780,3.0
121576,0.0
120093,0.0
21145,0.0
56831,0.0
138386,0.0
155369,0.0
49361,0.0
170429,0.0
132247,0.0
123532,0.0
56231,0.0
149824,0.0
157756,0.0
15332,0.0
39791,0.0
114560,0.0
89804,0.0
101286,3.0
57040,0.0
116716,-1.0
143698,0.0
88539,0.0
116535,0.0
159684,0.0
172315,0.0
146012,0.0
137542,0.0
133945,0.0
135360,3.0
83739,0.0
72959,0.0
85777,0.0
170341,0.0
174878,0.0
54149,0.0
136859,0.0
16257,0.0
140502,0.0
27453,0.0
120538,6.0
51557,0.0
67408,3.0
20690,0.0
86689,0.0
173752,0.0
75921,3.0
87590,0.0
14211,0.0
119613,0.0
57365,0.0
78433,0.0
146794,0.0
143356,0.0
92533,0.0
168667,0.0
118426,0.0
94868,0.0
107577,0.0
112557,0.0
122661,0.0
155997,0.0
62520,0.0
72738,0.0
134580,0.0
162696,0.0
120621,0.0
120064,2.0
12945,0.0
170678,0.0
135318,0.0
45201,0.0
56093,1.0
115515,0.0
147750,0.0
156349,0.0
100362,0.0
56375,0.0
91216,3.0
84081,0.0
96452,0.0
63494,0.0
132404,0.0
136919,0.0
66946,0.0
11635,0.0
52365,0.0
106623,0.0
114302,0.0
18001,0.0
20706,0.0
71128,0.0
52292,0.0
171909,0.0
101024,0.0
15173,0.0
141865,0.0
127446,0.0
33712,0.0
64402,0.0
123211,0.0
115622,0.0
56564,0.0
51421,0.0
77110,0.0
153755,0.0
13181,0.0
123139,0.0
156177,0.0
48761,0.0
143621,0.0
167457,0.0
119811,3.0
103121,0.0
63460,0.0
150271,0.0
96989,-1.0
96582,0.0
161040,0.0
131711,0.0
23879,0.0
146553,0.0
45179,0.0
144374,0.0
52113,0.0
39966,0.0
145614,0.0
162715,2.0
28676,0.0
129249,0.0
84367,0.0
134857,0.0
66340,0.0
162167,0.0
81725,0.0
99214,6.0
52768,0.0
164352,0.0
146161,0.0
51937,0.0
159271,0.0
16315,0.0
91534,0.0
40467,1.0
20154,0.0
154018,0.0
9319,0.0
142518,0.0
34781,0.0
166156,0.0
129464,0.0
65426,0.0
99979,0.0
27330,0.0
68102,0.0
35013,0.0
140155,0.0
