sentence_id,polarity
90050,0.0
158857,0.0
147242,0.0
130119,0.0
139454,0.0
44425,0.0
28562,0.0
112399,0.58333
17360,0.0
151599,0.0
80336,0.0
174577,0.0
162391,0.0
35416,0.25
19006,0.0
9328,0.0
70205,0.0
10885,0.0
130806,0.0
140567,0.0
135124,0.0
47605,0.0
134384,0.0
73905,0.0
150189,1.0
72711,0.0
89948,0.0
113400,0.0
124023,0.0
51103,0.0
70119,0.1
20434,0.0
11536,0.0
27796,0.0
34563,0.0
159749,0.0
153141,0.0
63342,0.0
64118,0.0
28929,0.0
98255,0.0
136356,0.0
73513,0.0
33306,0.0
46682,0.0
20731,0.0
56515,0.15625
136840,0.0
28275,0.0
159034,0.0
58287,0.0
171730,0.0
11395,0.0
97611,0.0
33317,0.0
67803,0.0
126522,0.0
124085,0.0
71810,0.0
144316,0.25
153281,0.0025
32167,0.0
51770,0.0
173546,0.0
150587,0.0
45881,0.0
101622,0.0
174927,0.0
30917,0.0
21473,0.0
61248,0.0
90413,0.0
152069,0.0
141407,0.0
146093,0.0
134244,0.0
131447,0.0
24671,0.0
111916,0.0
94388,0.0
111376,0.0
143919,0.0
103451,0.0
172023,-0.00273
89443,0.45
117573,0.0
55598,0.0
158374,0.65
30466,0.0625
31638,0.0
134837,0.0
62336,0.0
55470,0.0
19256,0.0
84485,0.0
65397,0.0
32123,0.0
28246,0.0
74115,0.0
126366,0.0
21216,0.0
129386,0.0
39404,0.0
66507,0.0
88834,0.0
75462,0.0
172809,0.0
163044,0.0
38396,0.0
11363,0.0
135165,0.0
13699,0.0
56826,0.0
83034,0.0
153340,0.0
125293,0.0
104526,0.0
108230,-1.0
27425,0.0
24884,0.2
88397,0.0
92586,0.0
162010,0.0
111304,0.0
54640,0.0
53734,0.0
55250,0.0
50336,0.0
22140,0.0
53404,0.0
87307,0.0
35831,0.25
33584,0.0
60897,0.0
72626,0.0
109159,0.85
106980,0.0
73444,0.0
12396,0.0
15676,0.15476
108701,0.0
141077,-0.08333
115437,0.0
130521,0.0
138762,0.0
48577,0.0
130056,0.0
136055,-0.3125
10465,0.0
103582,0.0
87169,0.0
166396,0.0
65099,0.0
158737,0.0
99315,0.0
140408,0.0
75562,0.0
35420,0.25
93449,0.0
170162,0.0
9754,0.2
67928,0.15
132791,0.0
153558,0.0
46264,0.0
121231,0.0
89820,0.0
148357,-0.15556
153941,-0.15556
156351,0.18593
158848,0.6
123322,0.0
96747,0.0
173282,-0.8
84142,0.0
159816,0.0
171798,0.0
20340,0.0
95533,0.0
34437,0.6
157137,0.0
150649,1.0
134010,0.0
40732,-0.07143
147072,0.0
43572,1.0
98169,0.0
117702,0.0
52015,0.0
138165,0.0
127918,0.0
23363,0.0
172520,0.0
118198,0.0
152659,0.0
76155,0.0
69500,0.1
57487,0.0
51105,0.1
109131,0.0
48490,0.0
145074,0.0
160630,0.0
83359,0.0
152635,0.0
161492,-0.5
133881,0.8
18898,-0.2
40311,0.0
167084,0.0
31943,0.4
60444,0.0
114448,1.0
97495,0.0
79444,0.8
15851,0.1
174689,0.0
132173,0.0
70067,0.0
9892,0.0
54481,0.0
41036,0.0
46587,0.0
143161,0.0
71908,0.0
87124,0.0
78684,0.0
111578,0.0
161496,0.0
132398,0.0
84735,0.0
169153,0.1
53777,0.0
113992,0.0
141528,0.0
28350,0.0
158643,0.65
135728,0.0
149201,0.8
119741,0.8
32469,0.05
63206,0.0
92514,-0.2
134877,0.0
42156,0.0
112601,0.5
17533,0.0
54853,0.0
113458,0.1
137884,0.0
156013,0.0
95755,0.0
93363,0.0
163401,0.0
132715,0.0
82381,0.0
168716,0.0
114206,0.85
76288,0.0
63887,0.0
120939,0.1
116437,0.0
136195,0.0
57324,0.0
90118,0.0
82548,0.0
66248,0.0
53382,0.0
144559,0.0
63029,0.0
60680,0.0
144150,0.0
82117,0.8
121342,0.0
72299,0.0
131020,0.0
149011,0.0
103978,0.0
72749,0.0
160553,0.0
21297,0.0
111218,0.0
64437,0.0
15140,0.7
158883,0.0
139464,0.0
30838,0.1
98263,0.0
32861,0.0
80242,0.0
51593,0.75
53643,0.0
142128,0.0
94289,0.5
68213,0.0
138704,0.0
117512,0.0
19430,0.0
156434,0.0
38407,0.1
91900,0.0
47285,-0.1
152981,0.4
64727,0.0
36822,0.0
135227,0.0
125588,0.0
110538,0.0
110975,0.0
128083,0.8
93020,0.0
153845,0.0
41774,0.0
155243,0.0
162477,0.0
32717,0.0
140120,0.0
28557,0.0
17873,0.0
22266,0.0
88437,0.0
92898,0.0
116782,0.0
138290,0.6
33940,0.25
133961,0.1
57469,0.0
148724,0.1
28696,0.0
56489,0.38309
34215,0.0
93245,0.0
81305,0.1
26592,0.0
9967,0.0
128904,0.0
64748,0.0
125584,0.8
107340,0.0
108265,0.0
157150,0.0
23106,0.0
13634,0.0
32872,-0.16667
82357,0.0
95427,0.0
29256,0.0
85114,0.0
99111,0.0
113937,0.0
73096,0.0
86830,0.0
77773,0.05
19082,0.25
23099,0.0
151494,0.0
77678,0.8
64312,0.0
35717,0.0
114867,0.0
174017,0.0
26047,0.25
117309,0.25
112834,0.0
130766,0.25
33780,0.0
35448,0.0
168719,-0.5
10826,0.25
127460,0.0
123827,0.0
154000,0.0
58203,0.0
75603,0.0
26488,0.0
100030,0.0
142246,0.0
140370,0.0
16318,0.0
44560,0.0
91244,0.0
13711,0.0
113248,0.0
155537,0.0
150351,0.0
41671,0.0
163914,0.0
105997,0.0
148230,0.0
74586,0.25
157818,0.0
121212,0.0
117604,0.0
162069,0.0
103067,0.8
161474,0.0
162383,0.0
150340,0.25
84446,0.39062
58451,0.0
43511,0.8
91318,1.0
15281,1.0
20132,0.0
27691,0.0
32934,-0.5
21383,0.0
19572,0.0
84765,0.0
45717,0.0
101729,0.0
22611,0.0
117612,0.0
46308,0.25
63160,0.0
59505,0.8
65115,0.0
97541,0.8
18889,0.1
72100,0.0
58582,1.0
117801,0.0
167493,0.0
17389,0.0
135538,0.0
167548,0.0
43713,0.0
149144,0.0
38254,0.1
120048,-0.6
140403,0.0
113382,0.0
66925,0.0
85213,0.0
38381,0.0
158800,0.0
71379,0.8
88936,0.1
108109,0.0
96850,0.0
149168,0.0
89260,0.8
88543,0.0
127837,0.0
125609,0.0
36363,0.0
25216,0.0
108279,0.0
62974,0.0
130220,0.0
140601,0.0
128092,0.0
131743,0.0
152740,0.0
13514,0.0
62463,0.0
151034,0.0
24630,0.0
165139,0.0
136057,0.0
154560,0.0
169361,0.0
172057,0.0
91243,0.0
144703,0.0
66430,0.4
169299,1.0
72961,0.0
158128,0.0
151006,0.8
132836,0.0
107888,0.0
11569,0.0
35921,-0.025
146116,0.25
171032,0.0
132275,0.0
161977,0.625
160605,0.0
173879,0.0
58737,0.25
78403,0.1
9910,0.0
16529,0.0
66401,0.0
60282,0.0
79997,0.8
41026,0.0
122827,0.0
69553,0.0
25464,0.1
105340,0.1
164598,0.1
80692,0.0
135427,0.0
29159,0.0
38239,0.0
51027,0.0
101068,0.0
96748,0.0
25864,0.0
80402,0.0
148518,0.0
94499,0.0
23410,0.0
45689,0.0
63846,0.0
69888,0.0
174203,0.0
168483,0.0
103566,0.0
84394,0.0
44421,0.0
83437,0.0
93215,0.0
103416,0.0
105255,0.0
113015,0.0
96130,1.0
29515,0.3
170435,0.0
126579,0.0
76422,0.0
70760,0.0
165773,0.0
61898,0.0
161933,0.1
64465,0.0
148919,0.0
29205,0.0
109296,0.0
79120,0.0
15014,0.0
120856,0.0
153317,0.0
28134,0.0
36239,0.0
151570,1.0
164489,0.0
54722,0.0
165475,0.0
139892,0.0
98953,0.625
149732,0.4
64841,0.0
150641,-0.375
92428,0.0
117893,1.0
70238,0.0
92541,0.8
21483,0.8
162164,0.0
105457,0.1
147392,0.1
173709,0.1
62628,0.0
51250,0.39062
172633,0.0
36542,0.0
24319,0.0
14206,0.0
41218,0.0
89293,0.0
169919,0.0
57976,0.0
71007,0.0
14663,-0.3
45678,0.0
80351,0.0
41649,0.0
87236,0.0
166761,0.1
27896,0.0
85923,0.0
165809,0.0
30965,0.0
159375,0.0
88363,0.0
174000,0.0
121820,0.0
27649,0.0
156044,0.0
23697,1.0
58885,0.0
98178,0.0
71677,0.0
33610,0.0
56107,0.0
37334,0.1
164999,0.0
40972,0.0
148702,0.0
72936,0.0
10591,0.0
124994,0.0
167907,0.0
12055,0.1
21410,0.0
90523,0.0
145639,0.0
27586,0.0
126323,0.0
101507,0.0
101608,0.0
120246,0.0
12087,0.0
151738,0.0
80627,0.0
100800,0.8
138195,0.0
58798,0.0
84334,0.0
128310,0.0
161982,0.0
169367,0.0
128780,0.0
117437,0.0
49696,0.0
30488,0.0
48611,0.0
115465,0.8
82684,0.1
123860,0.1
135849,0.1
112049,0.0
138077,0.15
102235,0.0
114908,0.0
136112,0.0
107515,0.0
96565,0.8
103674,0.8
21406,0.0
15055,0.0
83183,0.0
10703,0.0
45563,0.25
28100,0.0
58325,0.0
62621,0.0
105225,0.0
135572,0.0
19184,0.0
41873,0.0
56393,0.1
163297,0.0
97174,0.0
132731,0.0
28709,0.25
158046,0.1
67427,0.0
144980,0.0
36552,0.0
155432,0.0
47145,0.0
65608,0.0
103888,0.0
82409,0.0
91626,0.125
145781,0.78125
67689,0.0
116969,0.0
93634,0.0
67968,0.0
38435,0.1
73976,0.0
86854,0.0
102048,0.0
154694,0.0
72114,0.06818
152574,0.0
139653,0.0
18777,0.0
139631,0.0
142866,0.0
39873,-0.195
90786,0.0
164499,0.8
123149,0.0
98100,0.0
12932,0.0
76547,0.0
108027,0.0
87373,0.0
137698,0.0
59914,0.0
68828,0.0
81976,0.0
88957,0.0
74652,0.0
117824,0.0
42254,0.0
34333,0.8
92624,0.0
151673,0.1
35315,0.0
116126,0.0
138130,0.17857
74915,0.0
96008,0.0
94809,0.0
119414,0.0
152476,0.0
149934,0.0
123850,0.15
24827,0.8
126131,0.25
85462,0.0
88042,0.0
168435,0.0
126508,0.8
41111,0.0
159211,0.0
49608,0.0
87751,0.0
145242,0.8
57640,0.0
124350,0.0
89344,0.0
167886,0.6
38584,0.0
52715,0.0
98989,0.0
142813,0.0
57808,0.0
156463,0.0
147867,0.0
120936,0.8
71637,0.6
96778,0.0
140946,0.0
10194,-0.3
36743,0.0
96781,0.0
18892,0.0
106933,0.0
56501,0.0
121191,0.0
143609,-0.15
119559,0.0
127941,0.6
22125,0.0
86002,1.0
136126,-0.125
33270,0.0
59876,0.0
112598,0.0
110955,0.0
9413,0.0
88417,0.0
108980,0.0
89990,0.0
86187,0.0
137887,0.0
37040,0.0
77857,0.0
143108,0.7
13236,0.0
112907,-0.3
108152,0.56333
157205,0.20238
107207,0.0
44170,0.0
69780,0.0
114317,0.0
24729,-0.3
34248,-0.3
31195,0.35
157227,0.0
137665,0.0
41105,0.0
22509,0.0
158416,1.0
87502,0.0
45306,0.0
39984,0.0
33714,0.0
70776,0.0
139986,0.0
77259,0.0
44015,0.0
33586,0.0
27520,-0.3
121860,0.0
47300,0.8
96806,0.0
41590,1.0
164708,-0.3
137824,0.0
29622,0.0
76130,0.0
111572,0.0
51382,0.0
110813,0.0
96587,0.0
120336,0.0
142009,0.3
40480,0.0
40993,0.0
143257,0.0
20031,0.0
14067,0.0
142004,0.0
70152,0.8
94761,0.8
167144,0.0
62990,1.0
78562,0.0
146537,0.0
150292,0.0
29779,-0.3
13273,0.0
108402,0.0
155995,0.0
119104,0.0
16493,0.0
153728,0.0
118367,0.0
47490,0.0
172713,-0.3
111058,0.0
136785,1.0
24924,0.0
57050,0.0
84205,0.0
105896,0.0
39191,0.175
141921,0.0
27862,0.0
101771,0.0
52808,0.0
108160,0.0
118377,0.0
104979,0.0
164523,0.8
139667,0.0
45101,0.85
58315,0.3
93524,-0.3
104742,0.0
74311,0.0
90421,0.16667
37485,0.0
166603,0.0
58441,0.0
109068,0.0
144950,0.0
125639,0.0
82438,0.0
70655,0.0
87705,0.0
132174,0.0
109526,0.0
93307,0.0
168239,-0.25
18469,0.1
82991,0.0
143351,0.0
130123,0.0
37074,0.0
84194,0.0
171502,0.0
80372,0.0
19398,0.0
150937,0.8
134145,0.0
142510,0.0
111344,0.0
58036,0.1
77082,-0.3
138396,0.8
35731,-0.5
137113,0.5
145946,0.0
97968,0.0
139868,0.0
15542,-0.3
69558,0.0
157783,0.0
26112,0.0
174106,0.0
108206,0.0
129997,0.1
110554,0.0
134623,0.0
63763,0.0
159819,0.0
155961,0.0
99498,0.0
81314,0.0
138193,0.0
43788,1.0
42267,0.0
42732,0.1
103572,0.0
137260,0.125
36360,0.0
62069,0.25
117433,0.32619
133587,0.0
102091,0.0
66020,0.0
23070,0.0
110535,0.0
64267,0.0
146059,0.0
43498,0.0
76476,0.0
102491,0.0
46080,0.0
174425,-0.3
36033,0.0
161746,0.0
135988,0.0
51086,-0.3
173904,-0.3
125115,0.0
13743,-0.3
149083,0.0
122531,0.0
83301,0.0
61431,0.0
25369,0.0
91763,0.0
132088,0.0
117322,0.0
161304,0.0
18113,0.21429
113339,0.0
75121,0.0
93112,0.0
22010,0.0
132671,0.0
57421,0.0
68853,0.0
129747,0.0
32554,0.0
51526,0.0
24483,0.0
83964,0.0
117749,0.0
134801,0.0
145842,0.0
162347,0.0
162879,0.0
175082,0.0
141507,0.0
22871,0.0
44879,0.0
9683,0.0
90626,0.0
35278,0.0
11907,0.71875
17463,1.0
34457,0.0
56482,0.9
17575,0.0
107706,0.0
49487,0.0
83412,-0.3
61644,0.13636
43856,0.0
165216,0.0
75199,-0.4
42743,0.8
23290,0.0
38308,0.0
46707,0.0
54137,0.0
132053,0.0
39003,0.0
45067,0.0
32969,0.0
127534,0.11667
56643,0.0
117975,0.0
127117,0.0
53764,0.0
102366,0.0
83113,0.0
166291,0.0
168287,-0.3
72165,0.0
36988,0.0
104099,0.0
19010,0.0
99852,0.0
23970,0.0
111827,0.0
71990,0.25
66962,1.0
95992,0.0
163952,0.0
153321,0.0
154953,0.0
93636,0.0
15826,0.0
46524,0.0
163774,0.0
23666,0.8
41906,0.0
27648,0.0
77174,0.0
127280,-0.3
155178,0.0
121923,0.0
19091,0.0
144883,0.0
144996,-0.3
113188,0.0
140764,0.25
169835,0.0
115201,-0.3
22992,-0.125
104417,0.28571
58308,0.0
156672,0.8
27799,0.0
172058,0.0
82633,0.0
15064,0.0
124071,0.0
44210,0.0
30902,0.625
147999,0.0
126037,0.0
44941,0.0
61038,-0.3
20468,0.6
92635,0.0
84826,0.0
14686,0.0
47498,0.0
174195,0.0
123720,0.0
64329,0.0
43988,0.0
72553,0.0
81335,0.0
62710,-0.3
111417,-0.3
49021,0.0
16650,0.0
174767,0.0
33980,0.0
161759,0.0
156152,0.8
119574,-0.3
159933,0.0
88252,0.0
33783,0.0
111821,0.85
72912,0.0
105629,0.0
72152,0.0
135465,0.0
165640,0.0
132438,0.0
105959,0.45
12209,0.25
79848,0.0
41718,0.0
27113,0.0
159629,0.0
43581,0.0
139525,0.0
136295,0.0
9735,0.0
134790,0.0
90123,0.0
72210,0.0
115037,0.0
75447,0.0
141360,0.0
120516,0.0
91877,0.85
162404,0.85
21673,0.17045
27710,0.0
99103,0.0
162815,0.0
156806,0.0
62012,0.0
26143,0.0
136028,0.0
127690,0.0
36290,0.0
107249,0.0
112856,0.0
102373,0.85
99278,0.0
139566,0.0
112072,0.0
109692,0.0
68220,0.0
114972,0.0
165803,0.0
73221,0.0
157341,0.0
78855,0.8
153843,0.0
141332,0.0
43239,0.8
12386,0.0
69379,0.8
39596,0.0
152769,0.0
68616,0.0
94975,0.0
115052,0.0
96385,-0.3
169547,0.0
49233,0.0
158259,0.0
41562,0.0
25622,0.0
87043,0.8
39734,0.0
155610,0.0
39537,0.0
75869,0.0
95636,0.0
156411,0.0
68413,0.0
40052,0.0
114971,0.0
127359,0.8
126878,0.0
102772,0.5
107423,0.0
51999,0.0
131137,0.0
34881,0.0
16546,-0.3
21128,-0.3
97343,-0.3
127114,-0.3
168220,-0.3
29326,0.0
148535,0.0
86067,0.8
114399,0.0
127231,0.0
143122,0.0
73684,0.0
154222,0.0
90030,0.13636
151239,0.0
122768,0.0
150942,-0.3
57766,0.0
168930,0.8
126267,0.0
100339,-0.3
132090,-0.3
136591,-0.3
153688,-0.3
92124,0.0
170342,0.0
174553,0.8
29863,0.0
102141,0.0
148270,0.0
95868,0.0
119612,0.0
86737,0.0
145760,0.0
49027,0.0
78927,0.0
140166,0.0
122581,0.0
38315,0.0
64234,0.0
126449,0.0
118844,0.0
168335,0.0
44156,0.0
84800,0.0
47328,0.0
18807,0.0
60710,0.0
149769,0.0
90519,0.0
173784,0.0
78920,0.0
142876,0.1
113971,0.0
11214,0.0
135206,0.0
73993,0.0
107191,0.0
41446,0.0
102059,0.0
84246,0.55
37982,0.0
130628,-0.3
49582,0.0
126636,0.0
40613,0.85
36935,0.0
128697,0.0
38327,0.85
9650,0.0
154492,0.0
168678,0.0
155579,0.0
40406,0.0
50329,0.0
95350,0.0
42120,0.0
104069,0.0
152017,0.3375
102992,0.0
88494,0.0
33874,0.8
20210,0.0
117228,0.0
61399,0.0
169724,0.0
148429,0.8
173268,0.0
10108,0.0
45663,0.0
70370,0.0
113719,0.0
72841,0.0
26321,0.0
174299,0.25
120858,0.0
11124,0.0
119743,0.0
151162,-0.3
91517,0.0
47340,0.0
144119,0.0
91694,0.0
127037,0.0
37796,0.0
33811,0.0
75733,0.65
84276,0.0
116344,0.0
110555,0.0
94391,0.0
133853,0.0
157686,0.0
123757,0.0
114684,0.0
43849,0.0
118867,0.0
82205,0.0
44776,0.0
139166,0.0
42642,0.0
77548,0.0
32796,0.0
121376,0.0
97554,0.0
44007,0.0
156073,0.0
167806,0.0
102620,0.125
115890,0.0
86214,0.8
27614,0.3
163217,0.0
25493,0.0
78554,0.0
37278,0.0
147092,0.0
62835,0.0
173410,0.8
54784,0.0
120070,0.0
170833,0.0
80909,0.0
66247,0.0
116970,0.0
48560,0.0
57484,0.0
119848,0.0
112950,0.0
128339,0.6
142829,0.0
65965,0.0
91647,-0.1875
52663,0.0
144109,0.0
78986,0.0
152564,0.0
172084,0.0
117330,0.0
70377,0.0
70376,0.8
54668,0.0
124897,0.0
115865,0.0
101064,0.0
91671,0.0
96240,-0.125
45911,0.0
77666,-0.3
137936,0.0
35094,0.0
64300,0.0
112417,0.0
30706,0.0
34505,0.75
27117,0.0
92087,0.0
58398,0.0
130168,0.0
159155,0.0
94849,0.0
120792,0.0
105984,0.0
35106,0.15
10292,0.0
114263,0.0
70284,0.0
33755,0.0
62167,0.5
134712,0.0
72401,0.0
101247,0.0
119019,0.0
31181,0.0
168098,0.0
120871,0.0
84858,0.0
104272,0.0
44528,0.0
141369,0.0
131796,0.0
27674,0.0
13850,0.0
30773,0.0
171155,0.0
139228,0.0
175036,0.0
56930,0.0
49854,0.0
146107,0.0
22876,0.0
27926,0.0
31308,0.0
46130,0.0
73725,0.0
80260,0.0
116648,0.0
116926,0.0
137647,0.0
138879,0.0
168599,0.0
173473,0.0
24535,0.0
13026,0.85
130816,0.0
47310,0.0
43447,0.0
68022,0.0
16783,0.0
101591,0.0
134354,0.0
63386,0.0
170113,0.0
103227,0.0
144603,1.0
42711,0.0
86671,1.0
94479,0.0
18484,0.0
114025,0.0
118001,0.5
11128,0.0
38606,0.0
130612,0.0
95986,0.0
52213,0.0
12826,0.0
78424,0.0
12086,0.0
15528,0.8
74733,0.0
21908,0.0
117104,0.0
139257,0.0
21273,0.0
33775,0.0
164062,0.0
90653,0.0
116743,0.0
19417,0.0
27187,0.0
26808,0.0
126119,0.0
125358,0.0
91268,0.0
140627,0.0
19564,0.0
142153,0.0
34326,0.0
160196,0.4
40489,0.0
63546,0.8
33974,0.0
80420,0.0
156821,0.0
127588,0.0
167930,0.0
82619,0.0
125335,0.0
128800,0.0
111808,0.0
121800,0.0
22178,0.0
55046,0.0
29144,0.0
50743,0.0
114860,1.0
80327,0.0
110484,0.8
174703,0.0
119887,0.0
110349,-0.05
139905,0.0
145227,0.6
90138,0.0
31246,0.0
64317,0.0
164283,0.0
32615,0.0
20958,0.0
100299,0.0
10113,0.0
94293,0.0
12483,0.0
95321,0.0
48062,0.0
99793,0.0
74822,0.0
154618,0.0
20444,0.0
167374,0.0
126909,0.0
31495,-0.25
156334,0.0
57351,0.0
43551,0.0
114660,0.0
164953,0.0
102799,0.0
108860,0.0
21582,0.0
20248,0.0
118269,0.0
78058,0.0
51107,0.0
86981,0.0
26341,0.0
128791,0.2
109882,0.0
58133,0.0
117987,0.0
76677,0.0
126710,0.0
171985,0.0
79290,0.0
23258,0.0
14675,0.0
146328,0.0
88795,0.0
61363,0.0
155727,0.0
46106,0.0
144356,0.0
61813,0.1
57181,0.4
152202,0.0
131909,0.0
98896,0.0
39251,0.0
114332,0.0
152075,0.0
18319,0.0
75209,0.0
16108,0.0
124509,0.0
126918,0.0
88675,0.0
168509,0.0
59974,0.0
45826,0.0
92001,0.0
82463,0.0
24231,0.0
90208,0.0
92451,0.0
101579,0.0
129022,0.0
99164,0.0
146236,0.0
13918,0.0
45465,0.0
20228,0.0
66895,0.0
18465,0.0
171844,0.0
122078,0.0
75755,0.0
155549,0.0
159666,0.0
13884,0.0
15982,0.0
145737,0.0
166570,0.0
149221,0.0
163942,0.0
12914,0.6
73991,0.0
97918,0.0
42845,0.0
120072,0.0
55954,0.25
172155,0.0
166626,-0.8
130644,0.0
85523,0.0
124908,0.0
95499,0.0
149701,0.0
103240,0.0
142975,0.0
105581,0.0
67418,0.0
154670,0.0
28304,0.0
58145,0.0
116557,0.0
121026,0.0
88056,0.0
50621,-0.125
51217,0.0
40470,0.0
38580,0.0
105958,0.0
61978,0.0
94098,0.0
61612,0.0
51902,0.0
136262,0.0
155427,0.0
16416,0.0
162702,0.0
116863,0.0
140043,0.25
148179,0.0
117493,0.0
49235,0.0
128181,0.0
29514,0.0
67344,0.8
117586,0.0
134601,0.0
54343,0.25
143106,0.125
171736,0.0
26711,0.0
172591,0.0
14807,0.0
168024,0.0
118600,0.0
165922,0.8
68002,0.0
161020,0.0
70851,0.0
103909,0.0
160431,0.0
67568,0.8
162123,0.0
132501,0.0
139313,0.0
105352,0.0
122659,0.0
112316,0.0
17187,0.0
38628,0.0
126728,0.9
151588,0.0
98844,0.0
16452,0.0
35298,0.0
58667,0.0
127405,0.0
133523,0.7
131175,0.0
25592,0.0
63095,0.0
34329,0.8
43292,0.0
75311,0.0
22801,0.0
78951,0.0
23297,0.0
72333,1.0
14135,0.0
124655,0.0
139783,0.0
173109,0.0
44582,0.0
49885,0.0
106261,0.0
66531,0.0
42565,0.0
135134,0.0
115941,0.0
61688,0.225
147467,0.0
18072,0.0
135086,0.0
43045,0.8
124878,0.8
92889,0.0
68388,0.0
116156,0.0
163797,0.0
110145,0.8
28262,0.8
89356,0.0
56318,0.0
122318,0.0
150713,0.0
175063,0.0
122622,0.0
117861,0.25
48206,0.0
68723,0.0
61705,0.8
78322,0.0
172919,0.0
153801,0.0
115455,0.0
67871,0.0
94918,-0.125
171322,0.8
99549,0.45
75638,0.0
87046,0.0
70566,0.0
78257,0.0
49123,0.0
96386,0.0
117546,0.0
150704,0.0
17454,0.0
29064,0.0
36153,0.0
171611,0.0
159873,0.0
58413,0.0
85819,0.0
31781,0.0
22879,0.0
134256,0.0
94576,0.0
163567,0.125
147055,-0.5
129059,0.0
165626,0.0
36030,0.0
19251,0.0
31858,0.0
25156,0.6
115921,0.0
22320,0.8
61767,0.0
86427,0.0
128654,0.0
135312,0.0
168397,0.0
85969,0.0
156301,0.0
146988,0.0
65253,0.0
157578,0.0
19266,0.5
43672,0.0
162868,0.0
15937,0.0
161669,0.0
56983,0.0
120350,0.0
18556,0.0
121915,0.0
11309,0.0
110683,0.0
122666,0.0
54005,0.0
148322,0.0
66968,0.0
35440,0.0
141487,0.0
80516,0.0
21602,0.0
172831,1.0
118565,0.0
132804,0.0
57806,0.0
44225,0.0
145383,0.0
119747,0.0
113119,0.0
31158,0.0
174705,0.0
80634,0.0
65683,0.0
30881,0.0
100533,0.0
50070,0.0
39078,0.0
159416,0.0
13600,0.0
170888,0.0
20277,0.0
59332,0.0
90817,-0.125
16077,0.0
59365,0.0
153740,0.0
25331,0.0
83599,0.0
96708,0.0
109088,0.0
162709,0.0
93039,0.0
168264,0.0
149983,0.0
15564,0.0
149049,0.0
73056,0.0
126510,0.0
124278,0.0
112734,0.0
169145,0.0
89607,0.0
86126,0.0
44028,0.0
91641,0.0
29065,0.8
42222,0.0
102312,0.8
96765,0.0
101580,0.0
67740,0.0
146560,0.8
61288,0.0
13949,0.0
98674,0.0
74960,0.0
73359,-0.08333
159398,0.0
74925,0.0
32102,0.0
72982,0.0
109347,0.0
90139,0.0
37282,0.0
141677,0.0
65769,0.0
148528,0.0
75796,0.0
64276,0.0
64633,0.0
83953,0.0
134285,0.0
78669,0.0
171949,0.0
14198,-0.5
131454,-0.4
52838,0.0
128507,0.0
101575,0.0
105576,1.0
68190,0.0
39857,0.0
164140,0.0
91055,1.0
35580,0.0
150384,0.0
12675,0.0
112728,0.65
137636,0.0
83480,0.0625
106565,0.0
147560,0.0
120661,0.0
132733,0.4375
18720,0.2
118886,0.0
147332,0.0
120573,0.0
68336,1.0
86334,0.0
131265,0.0
51857,0.0
81515,0.8
112689,0.0
98390,0.6
122412,0.6
174971,0.25
135439,0.27857
51794,0.0
84240,0.25
160824,0.0
104525,0.0
38496,0.0
121364,0.2
39364,0.0
101040,0.7
111769,0.5
29865,0.8
138212,0.0
121555,0.0
20196,0.3625
163680,0.5
149985,0.0
97782,0.0
9470,0.0
112096,-0.25
120451,0.65
110825,0.0
168696,0.0
119365,0.8
27501,0.6
98761,0.25
109148,0.0
89815,0.0
75469,0.0
60600,0.0
33442,0.65
40217,0.35
43954,0.3
168548,0.6875
72079,0.0
13902,0.2
42310,0.26
96529,0.25
51670,0.0
172655,0.0
15571,0.35
155811,0.65
69033,0.60312
20124,0.91
58188,0.41667
97905,0.0
103489,0.0
22779,-0.01667
111958,0.0
152904,0.0
73010,-0.125
175135,0.0
154605,0.0
162253,0.0
141123,0.0
126476,0.5
84649,0.6275
20084,0.0
140337,0.0
139390,0.08333
55739,0.0
11588,0.025
66901,0.10417
49682,0.0
122740,0.0
96368,0.0
42686,0.225
61526,0.0
98158,0.7
55019,0.3
49773,0.1875
142067,0.1
26048,0.0
92088,0.0
71411,0.8
172921,0.0
64772,0.0
41684,0.05
159939,0.2
50410,0.0
66228,0.0
66551,0.54688
40125,0.0
17807,0.0
122669,0.8
83066,0.0
123657,0.0
65001,0.25
119380,0.04167
146234,0.0
141806,0.0
99352,0.0
75532,0.0
64725,0.39062
115200,0.08889
122198,0.0
133941,0.0
142385,1.0
136467,0.0
114519,-0.1
131377,-1.0
81093,0.0
174669,0.26
45550,0.0
98967,0.1
28915,0.25
124263,0.0
19197,0.0
17833,0.06818
64872,0.0
144843,0.0
92334,1.0
30545,0.0
120639,0.0
121693,0.28571
77633,0.0
122158,0.0
156936,0.0
63664,0.1
143974,0.5
77441,0.0
96268,0.0
164572,0.0
60673,0.0
16931,0.15
81488,0.0
157093,0.0
52753,-0.09766
41260,0.0
90465,1.0
128225,0.1125
77036,0.2
56111,0.0
110699,0.2
134892,0.06818
124573,0.2
34626,0.0
65018,0.6
141068,0.0
147257,0.0
46454,0.325
92328,-0.13788
55309,0.0
130131,0.0
30010,-0.0625
39531,0.0
57135,0.0
101215,0.13636
69336,0.33333
58358,0.8
52100,0.0
125711,0.85
25745,0.75
108586,0.0
115966,0.0
28464,0.0
105105,-0.325
101100,0.0
128133,0.0
70489,-0.16667
73458,0.0
74171,0.0
29592,0.8
146424,0.0
123235,-0.01111
33750,0.325
11043,0.0
118360,0.0
