sentence_id,pos,neg,neut
75941,0.552,0.0,0.448
92264,0.0,0.0,1.0
156661,0.0,0.0,1.0
20531,0.0,0.0,1.0
148159,0.0,0.0,1.0
156849,0.0,0.0,1.0
74249,0.0,0.0,1.0
135129,0.0,0.0,1.0
148630,0.0,0.0,1.0
146695,0.082,0.321,0.597
110398,0.0,0.0,1.0
112982,0.0,0.0,1.0
150036,0.0,0.0,1.0
122720,0.0,0.0,1.0
109593,0.0,0.0,1.0
168923,0.0,0.0,1.0
134810,0.0,0.444,0.556
37640,0.0,0.0,1.0
133820,0.0,0.0,1.0
121658,0.0,0.0,1.0
107698,0.446,0.0,0.554
61439,0.0,0.0,1.0
134317,0.615,0.0,0.385
72720,0.0,0.0,1.0
89432,0.0,0.0,1.0
127205,0.0,0.0,1.0
57951,0.0,0.0,1.0
20724,0.0,0.0,1.0
173648,0.0,0.0,1.0
29734,0.0,0.0,1.0
16431,0.0,0.0,1.0
141131,0.0,0.0,1.0
162011,0.0,0.0,1.0
167469,0.0,0.0,1.0
39539,0.0,0.412,0.588
134822,0.0,0.0,1.0
102297,0.0,0.0,1.0
22645,0.33,0.0,0.67
121404,0.0,0.0,1.0
170975,0.0,0.0,1.0
81337,0.615,0.0,0.385
68170,0.0,0.0,1.0
83842,0.0,0.0,1.0
52346,0.5,0.0,0.5
90084,0.412,0.0,0.588
169630,0.0,0.0,1.0
146818,0.0,0.0,1.0
112493,0.0,0.0,1.0
43815,0.0,0.0,1.0
142038,0.0,0.0,1.0
49860,0.372,0.258,0.369
82944,0.0,0.0,1.0
115806,0.0,0.0,1.0
140345,0.0,0.0,1.0
166352,0.0,0.0,1.0
125255,0.0,0.0,1.0
28538,0.5,0.0,0.5
129835,0.0,0.0,1.0
36238,0.801,0.0,0.199
85005,0.0,0.0,1.0
98832,0.0,0.0,1.0
62095,0.0,0.0,1.0
36720,0.0,0.0,1.0
55686,0.0,0.0,1.0
174714,0.0,0.0,1.0
91740,0.0,0.0,1.0
143134,0.0,0.0,1.0
54473,0.0,0.0,1.0
117455,0.655,0.0,0.345
41451,0.0,0.0,1.0
23742,0.0,0.0,1.0
13085,0.0,0.0,1.0
80868,0.862,0.0,0.138
151900,0.0,0.0,1.0
170702,0.0,0.0,1.0
75053,0.0,0.0,1.0
156030,0.0,0.0,1.0
151349,0.0,0.0,1.0
124171,0.0,0.0,1.0
70837,0.0,0.0,1.0
84307,0.0,0.0,1.0
113104,0.0,0.0,1.0
114618,0.0,0.0,1.0
119772,0.0,0.0,1.0
114835,0.0,0.0,1.0
49495,0.0,0.0,1.0
92100,0.0,0.0,1.0
17435,0.0,0.0,1.0
142940,0.0,0.0,1.0
152196,0.0,0.0,1.0
35355,0.0,0.0,1.0
124310,0.0,0.0,1.0
113503,0.0,0.0,1.0
96821,0.0,0.0,1.0
167821,0.0,0.0,1.0
82799,0.0,0.0,1.0
130957,0.0,0.0,1.0
21624,0.0,0.0,1.0
57055,0.0,0.0,1.0
171707,0.0,0.0,1.0
39723,0.0,0.0,1.0
115452,0.0,0.583,0.417
59700,0.0,0.0,1.0
159002,0.0,0.0,1.0
66862,0.0,0.0,1.0
44439,0.0,0.437,0.563
51673,0.0,0.0,1.0
161391,0.0,0.286,0.714
97458,0.0,0.0,1.0
57368,0.0,0.0,1.0
167430,0.0,0.0,1.0
127757,0.0,0.0,1.0
37751,0.0,0.0,1.0
56693,0.0,0.0,1.0
91162,0.0,0.0,1.0
60424,0.0,0.0,1.0
150772,0.0,0.0,1.0
63756,0.0,0.0,1.0
22415,0.0,0.0,1.0
162365,0.0,0.237,0.763
97710,0.0,0.444,0.556
78556,0.0,0.0,1.0
11199,0.221,0.052,0.727
100812,0.0,0.0,1.0
59216,0.0,0.0,1.0
24042,0.0,0.0,1.0
138758,0.412,0.0,0.588
71107,0.0,0.0,1.0
102767,0.0,0.0,1.0
31661,0.0,0.0,1.0
105397,0.0,0.0,1.0
81741,0.0,0.0,1.0
91175,0.0,0.0,1.0
96761,0.0,0.0,1.0
42343,0.492,0.0,0.508
150701,0.0,0.0,1.0
139181,0.0,0.0,1.0
89422,0.0,0.0,1.0
85528,0.0,0.583,0.417
73297,0.0,0.0,1.0
22135,0.0,0.0,1.0
52503,0.0,0.0,1.0
90650,0.0,0.0,1.0
44064,0.0,0.0,1.0
72273,0.0,0.0,1.0
114696,0.0,0.0,1.0
156420,0.0,0.0,1.0
157743,0.0,0.185,0.815
53823,0.552,0.0,0.448
27128,0.0,0.0,1.0
36538,0.0,0.0,1.0
38970,0.0,0.0,1.0
66509,0.0,0.0,1.0
14299,0.0,0.0,1.0
138096,0.0,0.0,1.0
141820,0.0,0.0,1.0
80458,0.0,0.0,1.0
99705,0.0,0.286,0.714
29869,0.0,0.0,1.0
144410,0.0,0.0,1.0
95378,0.0,0.0,1.0
101358,0.0,0.0,1.0
121125,0.552,0.0,0.448
131061,0.0,0.0,1.0
10746,0.655,0.0,0.345
158154,0.346,0.0,0.654
82796,0.0,0.0,1.0
131305,0.0,0.0,1.0
14295,0.0,0.0,1.0
123002,0.0,0.0,1.0
135546,0.0,0.0,1.0
133060,0.0,0.0,1.0
28457,0.573,0.0,0.427
69331,0.0,0.0,1.0
168813,0.481,0.0,0.519
93841,0.0,0.483,0.517
114800,0.0,0.0,1.0
37105,0.444,0.0,0.556
107105,0.0,0.0,1.0
90430,0.0,0.0,1.0
89812,0.0,0.0,1.0
157665,0.0,0.0,1.0
83716,0.0,0.0,1.0
86345,0.0,0.0,1.0
139120,0.649,0.0,0.351
143240,0.0,0.0,1.0
148684,0.697,0.0,0.303
84820,0.0,0.0,1.0
108572,0.0,0.483,0.517
87597,0.615,0.0,0.385
83222,0.0,0.0,1.0
101199,0.0,0.0,1.0
172773,0.0,0.0,1.0
118038,0.0,0.0,1.0
140960,0.0,0.0,1.0
109877,0.0,0.0,1.0
125593,0.0,0.0,1.0
70984,0.615,0.0,0.385
159740,0.242,0.0,0.758
116901,0.503,0.0,0.497
86178,0.0,0.0,1.0
90870,0.0,0.0,1.0
45838,0.0,0.0,1.0
80780,0.0,0.0,1.0
15646,0.0,0.0,1.0
78806,0.4,0.0,0.6
22597,0.0,0.0,1.0
155205,0.0,0.0,1.0
142462,0.0,0.0,1.0
145818,0.0,0.0,1.0
13049,0.0,0.0,1.0
107943,0.0,0.0,1.0
121130,0.0,0.0,1.0
112882,0.0,0.0,1.0
114989,0.0,0.0,1.0
75932,0.0,0.0,1.0
117670,0.771,0.0,0.229
138409,0.0,0.0,1.0
80686,0.0,0.0,1.0
169869,0.0,0.0,1.0
82441,0.0,0.0,1.0
27349,0.0,0.483,0.517
18280,0.0,0.0,1.0
172279,0.0,0.0,1.0
156988,0.0,0.0,1.0
12391,0.0,0.0,1.0
97607,0.125,0.0,0.875
80303,0.0,0.0,1.0
173344,0.0,0.0,1.0
75495,0.0,0.0,1.0
139205,0.0,0.0,1.0
25637,0.0,0.0,1.0
33662,0.0,0.0,1.0
93199,0.146,0.0,0.854
89856,0.481,0.0,0.519
53830,0.0,0.0,1.0
60868,0.0,0.0,1.0
124588,0.502,0.0,0.498
119215,0.0,0.412,0.588
39638,0.0,0.0,1.0
161410,0.0,0.0,1.0
44393,0.0,0.0,1.0
97391,0.0,0.0,1.0
18496,0.0,0.0,1.0
132865,0.0,0.0,1.0
99104,0.0,0.483,0.517
54298,0.0,0.0,1.0
62401,0.0,0.0,1.0
43913,0.0,0.0,1.0
65005,0.0,0.0,1.0
20090,0.0,0.0,1.0
116916,0.0,0.0,1.0
12688,0.0,0.0,1.0
104961,0.0,0.0,1.0
35048,0.0,0.0,1.0
41889,0.0,0.0,1.0
93439,0.0,0.0,1.0
110330,0.0,0.0,1.0
131608,0.0,0.0,1.0
66513,0.0,0.0,1.0
44659,0.0,0.0,1.0
165051,0.0,0.0,1.0
26892,0.0,0.0,1.0
15100,0.429,0.0,0.571
66942,0.0,0.0,1.0
12148,0.615,0.0,0.385
15107,0.552,0.0,0.448
113722,0.0,0.0,1.0
56359,0.0,0.0,1.0
15374,0.0,0.412,0.588
18525,0.0,0.0,1.0
114733,0.0,0.0,1.0
64137,0.0,0.0,1.0
13024,0.0,0.0,1.0
129337,0.0,0.0,1.0
96919,0.0,0.0,1.0
155606,0.0,0.0,1.0
173041,0.0,0.0,1.0
11066,0.0,0.0,1.0
128535,0.0,0.0,1.0
20662,0.0,0.0,1.0
82187,0.0,0.0,1.0
37353,0.0,0.0,1.0
121222,0.0,0.0,1.0
118328,0.0,0.0,1.0
49529,0.0,0.0,1.0
157763,0.0,0.0,1.0
109066,0.0,0.0,1.0
15552,0.0,0.0,1.0
22614,0.0,0.0,1.0
60499,0.0,0.651,0.349
48316,0.0,0.0,1.0
116076,0.0,0.0,1.0
161210,0.0,0.0,1.0
72120,0.0,0.0,1.0
36546,0.0,0.0,1.0
73387,0.0,0.0,1.0
78026,0.0,0.0,1.0
41398,0.0,0.0,1.0
142313,0.0,0.0,1.0
96550,0.0,0.0,1.0
99928,0.0,0.0,1.0
132007,0.0,0.0,1.0
161049,0.0,0.0,1.0
172753,0.0,0.0,1.0
37988,0.0,0.0,1.0
87369,0.0,0.0,1.0
126672,0.0,0.0,1.0
130489,0.0,0.0,1.0
149036,0.0,0.0,1.0
127019,0.0,0.0,1.0
128628,0.4,0.0,0.6
91924,0.381,0.0,0.619
83313,0.0,0.643,0.357
114349,0.0,0.0,1.0
162204,0.0,0.0,1.0
167993,0.0,0.0,1.0
134456,0.0,0.0,1.0
67129,0.0,0.0,1.0
130083,0.0,0.0,1.0
169459,0.0,0.0,1.0
62561,0.0,0.0,1.0
114491,0.0,0.0,1.0
64637,0.0,0.0,1.0
76920,0.0,0.0,1.0
44633,0.0,0.0,1.0
139198,0.0,0.0,1.0
12957,0.0,0.0,1.0
163378,0.0,0.552,0.448
75867,0.573,0.084,0.343
115933,1.0,0.0,0.0
140111,1.0,0.0,0.0
141166,1.0,0.0,0.0
159791,1.0,0.0,0.0
103901,0.0,0.0,1.0
17537,0.0,0.0,1.0
164892,0.0,0.0,1.0
73498,0.0,0.0,1.0
10698,0.0,0.0,1.0
127615,0.0,0.0,1.0
14697,0.0,0.0,1.0
128525,0.0,0.0,1.0
33486,0.0,0.0,1.0
22328,0.0,0.0,1.0
86530,0.0,0.135,0.865
34689,0.0,0.0,1.0
144398,0.0,0.0,1.0
64216,0.39,0.0,0.61
96643,0.0,0.0,1.0
92782,0.561,0.0,0.439
89643,0.0,0.161,0.839
22638,0.649,0.0,0.351
108348,0.545,0.0,0.455
122556,0.0,0.0,1.0
158254,0.31,0.0,0.69
48380,0.0,0.0,1.0
87742,0.0,0.0,1.0
72186,0.0,0.0,1.0
39635,0.287,0.171,0.543
132391,0.0,0.0,1.0
22230,0.677,0.0,0.323
65232,0.0,0.0,1.0
151160,0.881,0.0,0.119
152005,0.764,0.0,0.236
112844,0.124,0.0,0.876
34229,0.0,0.0,1.0
96563,0.0,0.0,1.0
56606,0.305,0.0,0.695
125179,0.0,0.0,1.0
50583,0.0,0.0,1.0
55030,0.298,0.0,0.702
111208,0.0,0.0,1.0
116366,0.352,0.0,0.648
109979,0.0,0.0,1.0
67514,0.0,0.0,1.0
79702,0.0,0.0,1.0
34082,0.0,0.0,1.0
141380,0.692,0.0,0.308
22259,0.0,0.0,1.0
30588,0.583,0.0,0.417
23298,0.0,0.0,1.0
70360,0.0,0.0,1.0
155063,0.0,0.127,0.873
71536,0.0,0.0,1.0
70227,0.29,0.0,0.71
120023,0.0,0.0,1.0
100082,0.448,0.0,0.552
125135,0.0,0.0,1.0
164573,0.0,0.307,0.693
130619,0.454,0.0,0.546
125920,0.0,0.0,1.0
98877,0.649,0.0,0.351
34853,0.0,0.174,0.826
60667,0.0,0.0,1.0
77872,0.767,0.0,0.233
80761,0.0,0.0,1.0
55319,0.0,0.0,1.0
29578,0.34,0.0,0.66
142898,0.0,0.271,0.729
50267,0.0,0.206,0.794
152807,0.318,0.0,0.682
112359,0.1,0.0,0.9
99597,0.39,0.0,0.61
87221,0.0,0.0,1.0
152223,0.481,0.0,0.519
35152,0.179,0.0,0.821
94749,0.0,0.0,1.0
13679,0.0,0.0,1.0
153781,0.48,0.073,0.447
140054,0.411,0.0,0.589
158829,0.0,0.0,1.0
54376,0.191,0.122,0.687
57403,0.0,0.0,1.0
143179,0.0,0.0,1.0
160467,0.0,0.0,1.0
40202,0.102,0.34,0.559
154318,0.348,0.0,0.652
156513,0.0,0.0,1.0
128687,0.0,0.0,1.0
141193,0.0,0.0,1.0
28412,0.0,0.0,1.0
97609,0.615,0.0,0.385
107223,0.474,0.0,0.526
44642,0.655,0.0,0.345
128898,0.0,0.0,1.0
163819,0.0,0.0,1.0
79351,0.0,0.0,1.0
76265,0.295,0.0,0.705
116925,0.649,0.0,0.351
62300,0.0,0.0,1.0
14526,0.0,0.0,1.0
60477,0.0,0.0,1.0
40841,0.0,0.0,1.0
51133,0.561,0.0,0.439
14805,0.666,0.0,0.334
165071,0.434,0.0,0.566
143793,0.636,0.0,0.364
144967,0.0,0.0,1.0
141281,0.0,0.0,1.0
133165,0.0,0.0,1.0
156447,0.762,0.0,0.238
20037,0.444,0.0,0.556
120970,0.0,0.0,1.0
84925,0.0,0.0,1.0
143447,0.0,0.0,1.0
157127,0.0,0.0,1.0
13217,0.0,0.0,1.0
96254,0.0,0.0,1.0
14193,0.667,0.0,0.333
100690,0.0,0.0,1.0
119593,0.681,0.0,0.319
52704,0.0,0.0,1.0
67014,0.0,0.0,1.0
34420,0.0,0.0,1.0
117703,0.0,0.0,1.0
49424,0.592,0.0,0.408
68150,0.0,0.0,1.0
153734,0.0,0.0,1.0
60978,0.0,0.0,1.0
92202,0.0,0.0,1.0
124531,0.0,0.0,1.0
116630,0.0,0.0,1.0
28769,0.0,0.355,0.645
144378,0.0,0.0,1.0
31005,0.0,0.0,1.0
89572,0.0,0.0,1.0
90858,0.0,0.0,1.0
35604,0.0,0.0,1.0
75308,0.0,0.0,1.0
16593,0.0,0.0,1.0
175031,0.0,0.0,1.0
112216,0.0,0.0,1.0
108091,0.478,0.0,0.522
95626,0.0,0.0,1.0
111288,0.0,0.0,1.0
160963,0.0,0.0,1.0
147868,0.0,0.0,1.0
20695,0.0,0.0,1.0
117431,0.0,0.0,1.0
28147,0.0,0.0,1.0
130318,0.0,0.0,1.0
138885,0.0,0.0,1.0
104805,0.0,0.0,1.0
122012,0.0,0.0,1.0
168553,0.0,0.0,1.0
63824,0.5,0.0,0.5
125342,0.0,0.0,1.0
33812,0.0,0.0,1.0
95534,0.0,0.0,1.0
19718,0.0,0.0,1.0
15090,0.668,0.0,0.332
36124,0.0,0.0,1.0
162057,0.592,0.0,0.408
78916,0.0,0.0,1.0
156811,0.0,0.0,1.0
79071,0.0,0.0,1.0
30379,0.0,0.0,1.0
9507,0.0,0.0,1.0
53559,0.0,0.0,1.0
121175,0.481,0.0,0.519
26966,0.0,0.0,1.0
143812,0.0,0.0,1.0
26085,0.0,0.0,1.0
169719,0.0,0.0,1.0
70532,0.204,0.0,0.796
17565,0.0,0.0,1.0
172041,0.481,0.0,0.519
129793,0.0,0.0,1.0
51667,0.0,0.0,1.0
38171,0.552,0.0,0.448
14282,0.0,0.0,1.0
26758,0.0,0.0,1.0
114282,0.0,0.0,1.0
44387,0.0,0.0,1.0
74573,0.0,0.0,1.0
127553,0.512,0.0,0.488
51601,0.0,0.0,1.0
127909,0.0,0.0,1.0
12775,0.0,0.0,1.0
67465,0.0,0.0,1.0
164842,0.0,0.0,1.0
143527,0.681,0.0,0.319
11446,0.0,0.0,1.0
139200,0.552,0.0,0.448
131407,0.0,0.0,1.0
168409,0.615,0.0,0.385
99471,0.0,0.0,1.0
85329,0.0,0.0,1.0
11276,0.0,0.0,1.0
91314,0.0,0.0,1.0
126885,0.348,0.0,0.652
122711,0.0,0.0,1.0
92035,0.348,0.0,0.652
137263,0.667,0.0,0.333
43939,0.0,0.0,1.0
56896,0.385,0.0,0.615
113639,0.0,0.0,1.0
97908,0.0,0.0,1.0
51118,0.615,0.0,0.385
125970,0.0,0.0,1.0
27806,0.0,0.0,1.0
126376,0.0,0.0,1.0
147155,0.0,0.0,1.0
76574,0.0,0.0,1.0
72027,0.0,0.0,1.0
43494,0.0,0.0,1.0
160773,0.0,0.0,1.0
98009,0.0,0.0,1.0
117716,0.333,0.0,0.667
48144,0.0,0.0,1.0
103667,0.0,0.0,1.0
145706,0.0,0.0,1.0
80548,0.0,0.0,1.0
166105,0.42,0.0,0.58
104726,0.0,0.0,1.0
32031,0.0,0.0,1.0
154136,0.0,0.0,1.0
126480,0.0,0.0,1.0
89287,0.761,0.0,0.239
144112,0.0,0.0,1.0
129955,0.0,0.0,1.0
163902,0.0,0.0,1.0
16399,0.0,0.0,1.0
69350,0.0,0.0,1.0
119994,0.0,0.0,1.0
50277,0.0,0.0,1.0
97014,0.0,0.0,1.0
105006,0.351,0.0,0.649
144049,0.0,0.0,1.0
153175,0.0,0.0,1.0
69267,0.0,0.0,1.0
129907,0.0,0.0,1.0
108605,0.0,0.0,1.0
159757,0.0,0.0,1.0
146980,0.0,0.0,1.0
149125,0.0,0.0,1.0
48020,0.0,0.0,1.0
126339,0.0,0.0,1.0
115863,0.0,0.0,1.0
31818,0.0,0.0,1.0
30443,0.0,0.0,1.0
142228,0.0,0.0,1.0
42318,0.0,0.0,1.0
64945,0.0,0.0,1.0
58679,0.0,0.0,1.0
170408,0.375,0.0,0.625
148755,0.0,0.0,1.0
103834,0.0,0.0,1.0
102912,0.0,0.0,1.0
64505,0.615,0.0,0.385
86928,0.615,0.0,0.385
155630,0.0,0.0,1.0
140199,0.0,0.0,1.0
35841,0.0,0.0,1.0
130954,0.0,0.0,1.0
157791,0.615,0.0,0.385
55204,0.0,0.0,1.0
69670,0.0,0.0,1.0
126512,0.0,0.0,1.0
153698,0.0,0.0,1.0
94486,0.0,0.0,1.0
170658,0.0,0.0,1.0
130692,0.0,0.0,1.0
47414,0.0,0.0,1.0
88335,0.0,0.0,1.0
45094,0.0,0.0,1.0
49265,0.222,0.0,0.778
60068,0.615,0.0,0.385
110381,0.0,0.0,1.0
161073,0.0,0.0,1.0
131453,0.0,0.0,1.0
63450,0.0,0.0,1.0
141364,0.0,0.0,1.0
10339,0.0,0.0,1.0
132917,0.0,0.0,1.0
88943,0.0,0.0,1.0
105211,0.0,0.0,1.0
14121,0.561,0.0,0.439
156158,0.0,0.0,1.0
60777,0.552,0.0,0.448
60615,0.0,0.0,1.0
121093,0.0,0.0,1.0
171065,0.0,0.0,1.0
25906,0.0,0.0,1.0
55742,0.516,0.0,0.484
74933,0.0,0.0,1.0
79231,0.0,0.0,1.0
35043,0.0,0.0,1.0
22534,0.0,0.0,1.0
53118,0.0,0.0,1.0
62529,0.0,0.0,1.0
89881,0.0,0.0,1.0
101336,0.0,0.0,1.0
109133,0.0,0.0,1.0
166383,0.0,0.0,1.0
162062,0.0,0.0,1.0
136862,0.0,0.0,1.0
154756,0.0,0.0,1.0
120555,0.0,0.0,1.0
167371,0.0,0.0,1.0
20736,0.0,0.0,1.0
12284,0.0,0.0,1.0
104912,0.0,0.0,1.0
159073,0.0,0.0,1.0
42073,0.0,0.0,1.0
17970,0.0,0.0,1.0
169769,0.0,0.0,1.0
109490,0.0,0.0,1.0
68177,0.0,0.0,1.0
90518,0.0,0.0,1.0
56950,0.0,0.0,1.0
149608,0.0,0.0,1.0
100893,0.0,0.0,1.0
159509,0.851,0.0,0.149
105188,0.0,0.0,1.0
56969,0.0,0.0,1.0
76405,0.0,0.0,1.0
127581,0.62,0.0,0.38
132301,0.0,0.0,1.0
136178,0.0,0.0,1.0
153087,0.0,0.0,1.0
58699,0.0,0.0,1.0
29969,0.0,0.0,1.0
136900,0.0,0.0,1.0
145299,0.0,0.0,1.0
75403,0.286,0.0,0.714
158289,0.561,0.0,0.439
84219,0.0,0.0,1.0
150850,0.0,0.0,1.0
59599,0.0,0.0,1.0
90133,0.0,0.0,1.0
95570,0.0,0.0,1.0
72173,0.681,0.0,0.319
95219,0.0,0.0,1.0
90147,0.0,0.0,1.0
62461,0.0,0.0,1.0
156906,0.0,0.0,1.0
120869,0.0,0.0,1.0
75097,0.502,0.0,0.498
79213,0.39,0.0,0.61
21412,0.0,0.0,1.0
110357,0.0,0.0,1.0
147888,0.0,0.0,1.0
127174,0.0,0.0,1.0
65318,0.0,0.0,1.0
104671,0.0,0.0,1.0
162277,0.0,0.0,1.0
30343,0.0,0.0,1.0
10285,0.0,0.0,1.0
160861,0.0,0.0,1.0
151772,0.0,0.0,1.0
76380,0.552,0.0,0.448
89255,0.293,0.0,0.707
171046,0.0,0.0,1.0
96990,0.0,0.0,1.0
75640,0.0,0.0,1.0
141010,0.0,0.0,1.0
12642,0.0,0.0,1.0
88128,0.0,0.0,1.0
78991,0.0,0.0,1.0
115141,0.0,0.0,1.0
158279,0.0,0.0,1.0
19806,0.0,0.0,1.0
153737,0.0,0.149,0.851
148125,0.0,0.0,1.0
14324,0.0,0.0,1.0
9316,0.0,0.0,1.0
152298,0.0,0.0,1.0
23714,0.0,0.0,1.0
66205,0.0,0.0,1.0
33935,0.0,0.0,1.0
88170,0.0,0.0,1.0
113685,0.0,0.0,1.0
117202,0.0,0.0,1.0
48296,0.0,0.0,1.0
103868,0.0,0.0,1.0
60824,0.0,0.0,1.0
67818,0.0,0.0,1.0
152360,0.0,0.0,1.0
67844,0.5,0.0,0.5
150344,0.0,0.0,1.0
81622,0.42,0.0,0.58
75374,0.0,0.0,1.0
144561,0.0,0.0,1.0
110592,0.0,0.0,1.0
131364,0.0,0.0,1.0
166939,0.4,0.0,0.6
47673,0.0,0.0,1.0
133510,0.0,0.0,1.0
30193,0.0,0.423,0.577
139956,0.261,0.0,0.739
61485,0.0,0.0,1.0
167990,0.158,0.257,0.585
27274,0.0,0.0,1.0
25407,0.0,0.0,1.0
49160,0.311,0.185,0.504
111464,0.0,0.0,1.0
46755,0.0,0.0,1.0
170696,0.597,0.0,0.403
22348,0.0,0.0,1.0
48336,0.0,0.0,1.0
77439,0.0,0.0,1.0
169537,0.0,0.0,1.0
58339,0.4,0.0,0.6
19560,0.0,0.0,1.0
26594,0.0,0.0,1.0
166859,0.0,0.0,1.0
16765,0.0,0.0,1.0
78703,0.0,0.0,1.0
134151,0.649,0.0,0.351
96346,0.0,0.0,1.0
143258,0.0,0.0,1.0
68372,0.0,0.0,1.0
90780,0.0,0.0,1.0
133315,0.0,0.0,1.0
148786,0.0,0.0,1.0
153659,0.0,0.0,1.0
38454,0.0,0.0,1.0
112818,0.0,0.0,1.0
48119,0.0,0.0,1.0
40430,0.0,0.0,1.0
159984,0.0,0.0,1.0
131159,0.0,0.0,1.0
164479,0.0,0.0,1.0
14949,0.0,0.0,1.0
128498,0.0,0.0,1.0
53702,0.0,0.0,1.0
154533,0.0,0.0,1.0
67180,0.0,0.0,1.0
85292,0.0,0.0,1.0
11122,0.0,0.0,1.0
44734,0.0,0.0,1.0
153279,0.0,0.0,1.0
29475,0.0,0.0,1.0
43104,0.0,0.0,1.0
92195,0.0,0.0,1.0
166289,0.0,0.0,1.0
17974,0.0,0.0,1.0
111728,0.0,0.0,1.0
141370,0.0,0.0,1.0
151871,0.0,0.0,1.0
21173,0.0,0.0,1.0
40408,0.0,0.0,1.0
108700,0.0,0.556,0.444
41952,0.0,0.0,1.0
162741,0.0,0.0,1.0
159479,0.0,0.0,1.0
17017,0.439,0.0,0.561
91753,0.0,0.0,1.0
118966,0.0,0.0,1.0
67518,0.0,0.0,1.0
82954,0.0,0.0,1.0
66649,0.0,0.0,1.0
124809,0.0,0.0,1.0
38304,0.0,0.0,1.0
11026,0.0,0.0,1.0
154580,0.0,0.0,1.0
58878,0.0,0.0,1.0
174157,0.0,0.0,1.0
143045,0.0,0.0,1.0
111988,0.0,0.0,1.0
15819,0.0,0.0,1.0
25078,0.0,0.0,1.0
116636,0.0,0.0,1.0
101637,0.0,0.0,1.0
68332,0.42,0.0,0.58
157426,0.0,0.0,1.0
122316,0.561,0.0,0.439
22263,0.0,0.0,1.0
115047,0.0,0.0,1.0
130548,0.0,0.0,1.0
56631,0.0,0.0,1.0
26544,0.381,0.0,0.619
17304,0.0,0.0,1.0
88591,0.0,0.0,1.0
88463,0.0,0.0,1.0
136299,0.0,0.0,1.0
168571,0.0,0.0,1.0
90335,0.0,0.0,1.0
113235,0.0,0.0,1.0
62945,0.0,0.0,1.0
125672,0.0,0.0,1.0
104670,0.0,0.0,1.0
148393,0.0,0.0,1.0
38374,0.0,0.0,1.0
134482,0.552,0.0,0.448
91486,0.0,0.0,1.0
161542,0.0,0.0,1.0
41298,0.0,0.0,1.0
48554,0.0,0.195,0.805
25626,0.0,0.412,0.588
139741,0.0,0.0,1.0
87496,0.0,0.0,1.0
83260,0.0,0.0,1.0
162479,0.0,0.0,1.0
130364,0.0,0.0,1.0
130230,0.0,0.0,1.0
145445,0.0,0.0,1.0
105000,0.0,0.0,1.0
48196,0.0,0.0,1.0
56951,0.0,0.0,1.0
147583,0.0,0.0,1.0
169358,0.0,0.0,1.0
114404,0.0,0.0,1.0
56673,0.0,0.423,0.577
127782,0.0,0.0,1.0
164018,0.0,0.0,1.0
36020,0.0,0.0,1.0
26600,0.0,0.0,1.0
115070,0.0,0.0,1.0
97705,0.455,0.0,0.545
159986,0.0,0.0,1.0
20751,0.0,0.0,1.0
142026,0.0,0.0,1.0
130273,0.0,0.0,1.0
173608,0.0,0.0,1.0
85288,0.0,0.0,1.0
141832,0.0,0.0,1.0
99454,0.552,0.0,0.448
48841,0.0,0.355,0.645
173319,0.0,0.0,1.0
138170,0.0,0.0,1.0
81599,0.0,0.0,1.0
125991,0.753,0.0,0.247
121742,0.0,0.0,1.0
53793,0.0,0.0,1.0
104808,0.0,0.0,1.0
130794,0.0,0.0,1.0
64059,0.752,0.0,0.248
11425,0.0,0.0,1.0
54756,0.0,0.0,1.0
149867,0.0,0.0,1.0
55644,0.0,0.0,1.0
116510,0.0,0.0,1.0
132285,0.0,0.0,1.0
162766,0.0,0.0,1.0
157800,0.516,0.0,0.484
28973,0.0,0.0,1.0
166545,0.681,0.0,0.319
130909,0.0,0.0,1.0
51150,0.0,0.0,1.0
122342,0.0,0.0,1.0
100350,0.552,0.0,0.448
171424,0.54,0.0,0.46
121236,0.5,0.0,0.5
166511,0.0,0.0,1.0
50730,0.796,0.0,0.204
131301,0.0,0.0,1.0
115256,0.0,0.0,1.0
143788,0.0,0.0,1.0
34481,0.0,0.0,1.0
114335,0.615,0.0,0.385
101441,0.0,0.0,1.0
100647,0.0,0.0,1.0
71407,0.0,0.0,1.0
84011,0.0,0.0,1.0
125830,0.0,0.0,1.0
139827,0.0,0.0,1.0
44125,0.0,0.0,1.0
95768,0.0,0.0,1.0
165430,0.0,0.0,1.0
56941,0.0,0.0,1.0
133285,0.615,0.0,0.385
131706,0.0,0.0,1.0
13409,0.524,0.0,0.476
59203,0.0,0.0,1.0
89449,0.0,0.0,1.0
146775,0.0,0.0,1.0
116728,0.0,0.0,1.0
82982,0.247,0.383,0.37
47713,0.0,0.0,1.0
170219,0.0,0.185,0.815
168193,0.0,0.0,1.0
82768,0.0,0.0,1.0
45822,0.0,0.0,1.0
121282,0.0,0.0,1.0
61977,0.0,0.0,1.0
47769,0.481,0.0,0.519
138828,0.0,0.0,1.0
94478,0.0,0.0,1.0
137400,0.0,0.0,1.0
46028,0.681,0.0,0.319
167507,0.0,0.0,1.0
31906,0.0,0.0,1.0
94626,0.0,0.0,1.0
88327,0.0,0.0,1.0
123746,0.0,0.0,1.0
24196,0.0,0.0,1.0
106744,0.0,0.0,1.0
49527,0.531,0.0,0.469
107041,0.0,0.0,1.0
152180,0.0,0.0,1.0
